,index,bitter,meaty,piquant,salty,sour,sweet
69,Basic-Overnight-Steel-Cut-Oats-1619877,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.6666666666666666
70,Basic-Pancake-1573175,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5
71,Basil-Bacon-Hash-1697004,0.5,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666
72,Basil-_-Spinach-Frittata-Muffins-1708284,,,,,,
73,Bean-and-Cheese-Egg-Bakes-1686697,,,,,,
74,Beauty-Greens-Overnight-Oats-1702933,,,,,,
75,Belgian-Waffles-1599452,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
76,Berry-Almond-Crumble-Oatmeal-760982,,,,,,
77,Berry-Lemon-Baked-Oatmeal-1697551,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333
78,Berry-Muesli-Breakfast-Bowls-1709936,,,,,,
79,Berry-Overnight-Oatmeal-1690118,,,,,,
80,Berry-Yogurt-Breakfast-Parfait-1699393,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.5
81,Best-Buttermilk-Pancakes-1682035,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5
82,Best-Ever-Cinnamon-Toast-1708261,0.5,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334
83,Best-Homemade-Waffle-1679331,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.5,0.3333333333333333
84,Best-Waffle-Batter-1027324,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333
85,Blackberry-Lavender-White-Chocolate-Oatmeal-1701385,,,,,,
86,Blueberry-Almond-Baked-Oatmeal-1688829,,,,,,
87,Blueberry-Banana-Bread-Baked-Oatmeal-1695786,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.6666666666666666
88,Blueberry-Breakfast-Casserole-1699694,,,,,,
89,Blueberry-Chia-Overnight-Oats-1706867,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
90,Blueberry-Coconut-Overnight-Oats-1600147,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5
91,Blueberry-Cream-Cheese-Breakfast-Braid-1678921,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334
92,Blueberry-Delight-Breakfast-Casserole-1702000,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333
93,Blueberry-French-Toast-Sticks-1611523,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.6666666666666666
94,Blueberry-Granola-Pancakes-1695023,0.5,0.16666666666666666,0.0,0.5,0.16666666666666666,0.5
95,Blueberry-Jam-1707735,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.8333333333333334
96,Blueberry-Lemon-Ricotta-Pancakes-1611163,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
97,Blueberry-Overnight-Oats-1696091,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.5
98,Blueberry-Overnight-Oats-1707834,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.5
99,Blueberry-Pancake-in-a-Jar-1067036,,,,,,
100,Blueberry-Pie-Overnight-Oats-1709531,,,,,,
101,Blueberry-Sausage-Pancake-Breakfast-Bake-1683469,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333
102,Blueberry-Waffles-with-a-Cinnamon-Cream-Cheese-Frosting-1711981,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5
103,Blueberry-Walnut-Overnight-Oats-1694311,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
104,Bobby-Flay_s-Buttermilk-Biscuits-_-Sausage-Gravy-1703742,,,,,,
105,Breakfast-Baked-Potatoes-1600724,,,,,,
106,Breakfast-Banana-Splits-1693398,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
107,Breakfast-Bowl-Ideas-982131,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.5
108,Breakfast-Burrito-1710801,0.5,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666
109,Breakfast-Burritos-1701166,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666
110,Breakfast-Burritos-with-Chickpea-Crepes-1711017,,,,,,
111,Breakfast-Calzones-1618441,,,,,,
112,Breakfast-Casserole-Amish-Syle-1636150,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666
113,Breakfast-Creme-Brulee-1703823,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666
114,Breakfast-Egg-Rolls-with-Meat_-Egg-and-Cheese-1629154,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.0,0.16666666666666666
115,Breakfast-Muffins-1679191,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666
116,Breakfast-Nibbles-with-Chocolate-1570699,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333
117,Breakfast-Omelets-1633625,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666
118,Breakfast-Quesadilla-1623270,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.16666666666666666
119,Breakfast-Stuffed-Peppers-1696360,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.16666666666666666
120,Breakfast-Sweet-Potat-Oats-1681131,,,,,,
121,Breakfast-Tacos-1637067,,,,,,
122,Breakfast-Veggie-Bowl-1689454,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
123,Breakfast-__-Acai-Bowl-1627587,,,,,,
124,Broccoli-Rabe_-Bacon-and-Eggs-Bruschetta-TeaspoonofSpice_com-1611963,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666
125,Broccoli-and-Cheddar-Mini-Frittatas-1202592,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666
126,Brown-Sugar-Maple-Bacon-1702683,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.0,0.6666666666666666
127,Brunch-Skillet-Bake-1709503,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
128,Brussel-Sprout_-Potato-_-Chicken-Sausage-Hash-1711290,0.6666666666666666,0.3333333333333333,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666
129,Buckwheat-Pancakes-1693734,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
130,Butternut-Squash-Breakfast-Bowl-1703732,,,,,,
131,Buttery-Breakfast-Casserole-1705345,0.5,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333
132,CARAMELIZED-MUSHROOM-ONION-FRITTATA-1598050,0.5,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
133,CREAM-CHEESE-SCRAMBLED-EGGS-1693210,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
134,Cabbage-and-Eggs-1697437,0.5,0.5,0.0,0.6666666666666666,0.8333333333333334,0.16666666666666666
135,Campfire-Bacon-with-Maple-Citrus-Glaze-1639947,0.6666666666666666,0.6666666666666666,0.0,0.8333333333333334,0.5,0.6666666666666666
136,Candied-Ginger_-Coconut-and-Quinoa-Granola-1711300,,,,,,
137,Cap_n-Crunch-French-Toast-1703531,0.16666666666666666,0.5,0.0,0.5,0.3333333333333333,0.5
138,Caprese-Frittata-1711082,0.6666666666666666,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
139,Caramelized-French-Toast-1686569,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.8333333333333334
140,Cashew-and-Oat-Hotcakes-1689383,,,,,,
141,Chai-Almond-Milk-Dairy-Free-Waffles-with-Berry-Compote-1711915,0.6666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5
142,Challah-French-Toast-Casserole-1706705,,,,,,
143,Chatelaine-1686479,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5
144,Cheddar-Sausage-Cornmeal-Waffles-1697711,0.6666666666666666,0.5,0.5,0.8333333333333334,0.16666666666666666,0.3333333333333333
145,Cheese-Latkes-The-Shiksa-Blog-48891,0.16666666666666666,0.6666666666666666,0.0,0.8333333333333334,0.0,0.3333333333333333
146,Cheesy-Bacon-_-Egg-Crescent-Ring-1322099,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.5
147,Cheesy-Breakfast-Burrito-Bowl-1708101,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666
148,Cheesy-Chorizo-Frittata-1041953,,,,,,
149,Cheesy-Egg-and-Veggie-Cups-1695278,,,,,,
150,Cheesy-Egg-and-Veggie-Cups-1696611,,,,,,
151,Cheesy-Roasted-Hatch-Chile-Grits-with-Fried-Egg-1711603,,,,,,
152,Cherry-Vanilla-Skillet-Baked-Oatmeal-1632703,,,,,,
153,Chicken-Ham-_-Swiss-Waffles-_low-carb_-1683044,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
154,Chickpea-Flour-_Toast_-1709289,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.16666666666666666
155,Chipotle-Egg-Tacos-1697294,,,,,,
156,Chipotle-Sweet-Potato-and-Brown-Rice-Egg-Skillet-1707659,0.5,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666
157,Chocolate-Almond-Oatmeal-1594707,,,,,,
158,Chocolate-Chip-and-Pecan-Granola-1273180,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334
159,Chocolate-Covered-Maple-Pecan-Bacon-1694453,,,,,,
160,Chocolate-Granola-1703180,,,,,,
161,Chocolate-Oatmeal-Breakfast-Bowl-1705127,,,,,,
162,Chocolate-Peanut-Butter-Waffles-1708961,0.8333333333333334,0.5,0.0,0.6666666666666666,0.16666666666666666,0.5
163,Chocolate-Quinoa-Pancakes-1698921,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333
164,Chunky-Monkey-Overnight-Oats-1690201,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
165,Churro-French-Toast-1689545,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.8333333333333334
166,Churro-Waffles-1065973,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
167,Cinnamon-Apple-Spiced-Oatmeal-1699951,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334
168,Cinnamon-Buckwheat-Vegan-French-Toast-1643411,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.5
169,Cinnamon-Chia-Flax-Protein-Pancakes-_paleo_-GF_-1296164,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.5
170,Cinnamon-Honey-Butter-_Texas-Roadhouse-Style_-1640809,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334
171,Cinnamon-Roll-Breakfast-Bake-1705835,0.6666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
172,Cinnamon-Roll-Breakfast-Egg-Bake-1698741,,,,,,
173,Cinnamon-Roll-Oatmeal-1700447,,,,,,
174,Cinnamon-Roll-Pancakes-1699738,,,,,,
175,Cinnamon-Swirl-French-Toast-Closet-Cooking-54971,0.5,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.5
176,Cinnamon-and-Spice-Oatmeal-with-Ricotta-and-Pear-984897,,,,,,
177,Clean-Eating-Asparagus-Cheddar-Omelet-1041021,1.0,1.0,0.0,1.0,1.0,1.0
178,Clean-Eating-Banana-Pancakes-1708094,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5
179,Clean-Eating-Chunky-Strawberry-Pancake-Syrup-1711009,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.5
180,Clean-Eating-French-Toast-1595797,,,,,,
181,Coconut-Maple-Walnut-Granola-1574349,0.6666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,0.6666666666666666
182,Coconut-_-Quinoa-Breakfast-Porridge-with-Fresh-Fruit-1704493,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333
183,Cornbread-Pancakes-_-Amazon-Gift-Card-Giveaway-1697222,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333
184,Cottage-Cheese-Pancakes-1624236,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.16666666666666666
185,Country-Gravy-Breakfast-Casserole-1697626,,,,,,
186,Cowboy-Hash-Brown-Skillet-1710912,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
187,Cream-Cheese-Pancakes-1626555,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333
188,Cream-Cheese-Pancakes-1708913,0.3333333333333333,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
189,Cream-Cheese_-Blackberry_-and-Pistachio-Stuffed-French-Toast-1706745,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
190,Creamy-Coconut-Oatmeal-1690040,,,,,,
191,Creamy-Maple-Cranberry-Oatmeal-760979,,,,,,
192,Create-Your-Own-Overnight-Oatmeal-1007752,,,,,,
193,Creme-Brulee-French-Toast-1624644,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.5
194,Creme-Brulee-French-Toast-1697896,0.16666666666666666,0.5,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666
195,Crepes-1616079,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
196,Crepes-1622679,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
197,Crispy-Hash-Brown-Haystacks-1558953,,,,,,
198,Crispy-Hash-Brown-Waffles-1706717,,,,,,
199,Crock-Pot-Orange-Sweet-Rolls-1693705,0.16666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.8333333333333334
200,Crockpot-Eggs-1683472,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666
201,Crunchy-Potato-Cakes-1224891,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
202,Cuban-Style-Black-Beans-and-Plantains-Over-Oatmeal-760995,,,,,,
203,Cumin-OilFried-Egg-and-Avocado-Toasts-1698822,,,,,,
204,Cumin-OilFried-Egg-and-Avocado-Toasts-1698851,,,,,,
205,Dads-3-Ingredient-Pancakes-1010280,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
206,Deep-Dish-Blueberry-Pancake-1089035,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.5
207,Dietary-Pancakes-To-Yogurt_-1711601,,,,,,
208,Dutch-Babies-975813,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.5
209,Dutch-Baby-Pancakes-1684837,0.16666666666666666,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
210,Dutch-Baby-With-Blackberry-Sauce-1690936,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.5
211,Earl-Grey-Tea-Latte-Pancake-1708257,0.5,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
212,Easter-Brunch-Baked-Broccoli-Frittata-1563477,0.5,0.5,0.0,0.6666666666666666,0.8333333333333334,0.16666666666666666
213,Easy-Breakfast-Bake-1531110,,,,,,
214,Easy-Sheet-Pan-Breakfast-Stacks-1690123,,,,,,
215,Easy-Skillet-Breakfast-Potatoes-1696560,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666
216,Easy-Spinach-Pepper-Egg-Muffins-1621126,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666
217,Egg-Baguette-Bakes-1693809,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666
218,Egg-Bake-Breakfast-Foil-Packet-1708169,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.5,0.16666666666666666
219,Egg-Fast-Friendly-1701047,,,,,,
220,Egg-McMuffin-Made-Skinny-1694518,,,,,,
221,Egg-Muffins-1690978,0.3333333333333333,0.5,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
222,Egg-White-Whipped-Vanilla-Oatmeal-760996,,,,,,
223,Eggless-Peach-Waffles-1703856,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.5
224,Eggless-Waffles-1694674,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333
225,Eggless-Waffles-1695426,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333
226,Eggs-Florentine-1703197,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666
227,Eggs-in-Purgatory-1000252,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666
228,Eggs-in-a-Mug-Recipe---Breakfast-Ready-in-Under-2-Minutes-1663128,0.5,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666
229,Eggs-in-hash-brown-nests-352693,,,,,,
230,End-of-the-Week-Frittata-1696318,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.16666666666666666
231,Express-Breakfast-1684593,0.5,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
232,FLUFFY-WHOLE-WHEAT-PANCAKES-_10-12-mini-pancakes_-1703872,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333
233,FRENCH-TOAST-BAKE-1640982,,,,,,
234,Farmhouse-Frittata-1690931,,,,,,
235,Favorite-Buttermilk-Pancakes-with-Cherry-Syrup-1711046,0.5,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.6666666666666666
236,Favorite-Fluffy-Pancakes-1598082,0.6666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.16666666666666666
237,Favorite-Oatmeal-Pancakes-761010,0.5,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.5
238,Flax-Jacks-Pancakes-_paleo_-starch-free_-keto_-low-carb_-1697263,,,,,,
239,Flourless-Pancakes-1697809,,,,,,
240,Fluffy-Buttermilk-Pancakes-1691305,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.5
241,Fluffy-Cidermilk-Pancakes-1702487,,,,,,
242,Fluffy-Coconut-Flour-Pancakes-1321535,0.6666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.5
243,Fluffy-Pancakes-1639288,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
