,index,bitter,meaty,piquant,salty,sour,sweet
68,Blueberry-Breakfast-Bake-1699614,0.6666666666666666,0.3333333333333333,0.0,0.5,0.16666666666666666,0.5
69,Blueberry-Breakfast-Bowl-1216170,,,,,,
70,Blueberry-Buttermilk-Pancakes-1686565,0.5,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
71,Blueberry-Cheesecake-French-Toast-1634847,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.5
72,Blueberry-Chia-Seed-Jam-1022470,0.16666666666666666,0.16666666666666666,0.0,0.0,0.8333333333333334,0.5
73,Blueberry-Dutch-Baby-Pancake-1595675,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
74,Blueberry-French-Toast-1641556,,,,,,
75,Blueberry-French-Toast-Casserole-1706713,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
76,Blueberry-Gluten-Free-Pancakes-with-Quinoa-and-Lemon-1685590,0.5,0.16666666666666666,0.0,0.5,0.6666666666666666,0.5
77,Blueberry-Jam-1643229,,,,,,
78,Blueberry-Jam-Overnight-Oats-1694209,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.6666666666666666
79,Blueberry-Muffin-Overnight-Oats-1294948,,,,,,
80,Blueberry-Oatmeal-Breakfast-Bars-1701314,0.6666666666666666,0.5,0.0,0.3333333333333333,0.5,0.5
81,Blueberry-Pancakes-611509,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333
82,Blueberry-Zoat-Breakfast-Bars-1689993,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666
83,Blueberry-oatmeal-waffles-334870,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.5
84,Breakfast-Burrito-Bowls-1693941,,,,,,
85,Breakfast-Casserole-1549257,,,,,,
86,Breakfast-Casserole-1596514,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
87,Breakfast-Fruit-Salad-1077251,0.16666666666666666,0.16666666666666666,0.0,0.0,0.8333333333333334,0.8333333333333334
88,Breakfast-Quesadillas-1699423,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666
89,Breakfast-Skillet-Hash-1103792,0.8333333333333334,0.5,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666
90,Breakfast-Skillet-with-Diced-Red-Potatoes-1513835,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666
91,Breakfast-Sticks-1096708,0.5,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
92,Breakfast-polenta-308885,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.5
93,Brioche-French-Toast-1065036,,,,,,
94,Broccoli-cheddar-and-sausage-egg-muffin-pull-a-parts-334980,,,,,,
95,Broccoli_-ham_-and-mozzarella-baked-with-eggs-310089,,,,,,
96,Broken-arm-breakfast-casserole-with-cottage-cheese_-bacon_-feta_-and-green-onions-310079,,,,,,
97,Brown-sugar-glazed-bacon-308530,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.6666666666666666
98,Buckwheat-Porridge-With-Bananas-1635241,,,,,,
99,Cacao-Chia-Breakfast-Pudding-w_-Red-Berry-Mash-_-v-1703297,,,,,,
100,Camper_s-Breakfast-Hash-1597103,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.5,0.16666666666666666
101,Cantaloupe-Breakfast-Bowls-1624395,,,,,,
102,Caprese-baked-egg-cups-333349,,,,,,
103,Caramel-Apple-French-Toast-Casserole-1638541,0.5,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.5
104,Caramelized-Peach-Quinoa-Breakfast-Bowl-1684482,,,,,,
105,Cardamom-Almond-Coconut-Granola-Cereal-1068227,,,,,,
106,Carrot-Cake-Pancakes-1686663,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.5
107,Cauliflower-Pancakes-1636636,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.16666666666666666
108,Cheese-Grits-1613920,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
109,Cheesecake-Stuffed-French-Toast-Sliders-1691299,,,,,,
110,Cheesy-Baked-Egg-in-Toast-1242287,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666
111,Cheesy-Chive-Scrambled-Eggs-1601874,0.8333333333333334,0.5,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
112,Cheesy-Scrambled-Eggs-471196,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
113,Cheesy-Spinach-Omelet-466660,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666
114,Chia-Oatmeal-with-Blueberries-1601343,,,,,,
115,Chia-Seed-Banana-Breakfast-Pudding-682779,0.6666666666666666,0.5,0.0,0.5,0.16666666666666666,0.3333333333333333
116,Chia-Seed-Pancakes-1709190,,,,,,
117,Chicken-and-Waffles-1684538,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333
118,Chickpea-Cinnamon-Toast-Crunch-Cereal-1319169,,,,,,
119,Chocolate-Banana-Waffles-1711149,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
120,Chocolate-Chip-Pancakes-1051927,0.6666666666666666,0.3333333333333333,0.0,0.5,0.16666666666666666,0.5
121,Chocolate-Chip-Pancakes-1056165,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
122,Chocolate-Chip-Pancakes-511341,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5
123,Chocolate-Hazelnut-Paleo-Pancakes-1699100,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
124,Chocolate-Oatmeal-1006760,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
125,Chocolate-Pomegranate-Overnight-Oats-1696762,,,,,,
126,Chunky-Monkey-Overnight-Oats-1694801,,,,,,
127,Cinnamon-Banana-Pancakes-1287984,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.5
128,Cinnamon-French-Toast-1628897,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.6666666666666666
129,Cinnamon-French-Toast-Fingers-with-Greek-Yogurt-and-Blueberry-Sauce-1626342,0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.6666666666666666
130,Cinnamon-Maple-Mixed-Nut-Butter-1634082,,,,,,
131,Cinnamon-Orange-Vanilla-Grilled-French-Toast-1686635,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333
132,Cinnamon-Quinoa-Breakfast-Bowl-1647351,,,,,,
133,Cinnamon-Roll-Waffles-1637483,,,,,,
134,Cinnamon-Streusel-Pancakes-1682365,0.5,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.5
135,Cinnamon-apple-spiced-oatmeal-352259,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334
136,Cinnamon-toast-french-toast-305359,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.5
137,Classic-Buttermilk-Waffles-1688907,,,,,,
138,Coconut-Flour-Breakfast-Bake-1191325,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.5
139,Coconut-Flour-Pancakes-1638026,0.3333333333333333,0.6666666666666666,0.0,0.5,0.16666666666666666,0.6666666666666666
140,Coconut-Flour-Protein-Waffles-1690732,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
141,Coconut-Mango-Oat-Porridge-1662199,,,,,,
142,Coconut-milk-breakfast-quinoa-333578,0.5,0.5,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
143,Copycat-McDonalds-Pancakes-1015438,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5
144,Coquito-French-Toast-441403,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333
145,Cottage-Cheese-Pancakes-1639931,,,,,,
146,Cottage-Cheese-Scrambled-Eggs-recipe-137-calories-781513,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
147,Cottage-cheese-and-fruit-casserole-without-flour_-_Diet-foods_-1689418,,,,,,
148,Country-Breakfast-1533018,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
149,Country-Breakfast-Skillet-1525944,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666
150,Courgette-Waffles-1567406,0.6666666666666666,0.16666666666666666,0.0,0.5,0.6666666666666666,0.16666666666666666
151,Crazy-Easy-Banana-Pancakes-1004455,0.3333333333333333,0.5,0.0,0.16666666666666666,0.3333333333333333,0.5
152,Cream-Cheese-Stuffed-French-Toast-With-Blueberry-Sauce-1708325,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
153,Cream-Cheese-_-Jam-Muffins-1706430,0.3333333333333333,0.6666666666666666,0.0,0.5,0.16666666666666666,0.8333333333333334
154,Creamy-Cinnamon-Oats-1585984,,,,,,
155,Creamy-Instant-Oatmeal-Topped-with-Bananas-and-Pecans-1599515,,,,,,
156,Creamy-Mango-_-Banana-Overnight-Oats-834446,,,,,,
157,Crispy-Cornmeal-Pancakes-With-Blueberry-Sauce-_Vegan_-Gluten-Free_-1698904,0.8333333333333334,0.16666666666666666,0.0,0.5,0.3333333333333333,0.6666666666666666
158,Crispy-Fried-Eggs-1708417,,,,,,
159,Crispy-Skillet-Breakfast-Potatoes-1624842,,,,,,
160,Crock-Pot-Bacon-and-Sausage-Breakfast-Casserole-1710585,,,,,,
161,Curried-Eggs-with-Spinach-1678626,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
162,DASH-Applesauce-French-Toast-1013225,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.5
163,Dads-Favorite-Blueberry-Pancakes-1699268,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5
164,Dairy-And-Egg-free-Banana-Pancakes-1544591,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5
165,Dark-Chocolate-Cranberry-Baked-Oatmeal-1563333,,,,,,
166,Deconstructed-Bacon-Egg-Breakfast-Sandwich-1706649,,,,,,
167,Delicious-_-Easy-Chilled-Breakfast-Idea-1200426,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.5
168,Donut-French-Toast-1635063,0.6666666666666666,0.5,0.0,0.5,0.16666666666666666,0.8333333333333334
169,Double-Almond-Coconut-Granola-1683956,0.8333333333333334,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.8333333333333334
170,Double-Chocolate-Cashew-Overnight-Oats-1239066,,,,,,
171,Double-Chocolate-Zucchini-Pancakes-1695944,0.8333333333333334,0.16666666666666666,0.0,0.5,0.16666666666666666,0.6666666666666666
172,Double-Sweet-Cherry-Vanilla-Jam-1697901,,,,,,
173,EXTRA-FLUFFY-BLUEBERRY-ALMOND-PANCAKES-970663,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5
174,Easiest-Banana-Pancakes-896059,0.8333333333333334,0.6666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5
175,Easy-Baked-Pancake-Muffins-1583483,,,,,,
176,Easy-Blueberry-Jam-1682598,0.0,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.6666666666666666
177,Easy-Blueberry-Pancakes-511199,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333
178,Easy-Breakfast-Burrito-982363,,,,,,
179,Easy-Breakfast-Burrito-_Cups_-with-gluten-free-option-1623476,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
180,Easy-Breakfast-Saute-1616304,,,,,,
181,Easy-Breakfast-Waffles-1708864,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333
182,Easy-Frugal-Recipe-_-Strawberry-Freezer-Jam-with-Honey-1687172,,,,,,
183,Easy-Granola-1021130,0.8333333333333334,0.8333333333333334,0.0,0.0,0.16666666666666666,0.6666666666666666
184,Easy-Homemade-Pancakes-1574840,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5
185,Easy-Make-Ahead-Breakfast-Casserole-1697804,,,,,,
186,Easy-Overnight-Maple-_-Brown-Sugar-Oatmeal-1705064,0.6666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.6666666666666666
187,Easy-Vegan-Breakfast-Tacos-1693234,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.5,0.16666666666666666
188,Easy-Vegan-Waffles-1708492,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.5
189,Easy_-Breezy-Homemade-Pancakes-1642241,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0,0.3333333333333333
190,Egg-Fast-Recipe---Cinnamon-French-Toast-Puff-1698588,0.16666666666666666,0.8333333333333334,0.0,0.5,0.0,0.3333333333333333
191,Egg-McMuffin-Casserole-1631085,0.8333333333333334,0.5,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
192,Egg-Muffins-1113649,,,,,,
193,Egg-_-Nopalitos-Scramble--1683337,,,,,,
194,Egg-and-Potato-Casserole-1704459,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5
195,Egg-and-potato-breakfast-scramble-344679,,,,,,
196,Eggless-French-Toast-1097339,,,,,,
197,Eggless-Pancakes-1556088,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333
198,Eggnog-French-Toast-1637495,,,,,,
199,Eggnog-french-toast-352366,,,,,,
200,Eggs-In-Clouds-1557666,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
201,Eggs-in-Purgatory-with-Garlic-Bread-1681280,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.5,0.3333333333333333
202,Eggy-in-a-Basket-1011527,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.5
203,Everyday-3-Minute-Oatmeal-1537906,,,,,,
204,FIT-FRIDAY--OATMEAL-BLUEBERRY-PANCAKES-1044564,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.5
205,Father_s-Day-Breakfast-680826,0.16666666666666666,0.5,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666
206,Fiber-Starter-Breakfast-Bowl-1551342,,,,,,
207,Five-Ingredient-Blender-Pancakes-1380961,0.5,0.5,0.0,0.5,0.16666666666666666,0.3333333333333333
208,Fluffernutter-and-Jelly-Stuffed-French-Toast-1706743,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
209,Fluffy-American-pancakes-569747,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.5
210,Fluffy-Pancakes-1272469,0.5,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333
211,Fluffy-Pancakes-1588299,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333
212,Four-Ingredient-Protein-Pancakes-988118,,,,,,
213,French-Breakfast-Puffs-1526074,0.16666666666666666,0.6666666666666666,0.0,0.5,0.16666666666666666,0.8333333333333334
214,French-Toast-1200744,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.0,0.5
215,French-Toast-1511300,,,,,,
216,French-Toast-1601367,0.6666666666666666,0.3333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.5
217,French-Toast-Bites-484866,,,,,,
218,French-Toast-Casserole-with-Blueberry-Cream-Cheese-Frosting-1698369,,,,,,
219,French-Toast-Roll-Ups-With-Cream-Cheese-and-Strawberries-1068173,0.5,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
220,French-Toast-Roll-Ups-or-French-Toast-Pinwheels-1638580,,,,,,
221,French-Toast-Simply-Recipes-42631,,,,,,
222,French-Toast-with-Strawberries-1270296,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.3333333333333333
223,Frittata-Lyonnaise-1705620,0.6666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
224,German-Pancake-Gluten-Free-1631689,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333
225,German-Pancakes-1273823,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
226,Gluten-Free-Blender-Pancakes-1613251,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5
227,Gluten-Free-Coconut-Flour-Waffles-1680213,0.5,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666
228,Gluten-Free-Dutch-Baby-with-Blueberry-Maple-Syrup-1702716,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666
229,Gluten-Free-Pancakes-541642,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666
230,Gluten-Free-Veggie-Breakfast-Bakes-1528332,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666
231,Gluten-Free-Waffles-1629571,,,,,,
232,Good-For-You-Overnight-Oats-1621700,,,,,,
233,Gooey-Baked-Cacao-Oatmeal-623228,,,,,,
234,Grain-Free-Buttermilk-Pancakes-1680220,0.3333333333333333,0.5,0.0,0.6666666666666666,0.16666666666666666,0.8333333333333334
235,Greek-Omelet-with-Feta-1617849,,,,,,
236,Greek-yogurt-with-berries_-nuts-and-honey-352045,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.8333333333333334
237,Green-Eggs-for-Breakfast-502301,0.8333333333333334,0.3333333333333333,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666
238,Green-Veggie-Frittata-1697495,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.16666666666666666
239,Greens-for-Breakfast-990688,,,,,,
240,Grilled-French-Toast-1692821,,,,,,
241,Ham-and-Cheese-Potato-Pancakes-1568472,0.5,0.16666666666666666,0.0,0.5,0.8333333333333334,0.16666666666666666
242,Ham-and-Cheese-Waffles-1706765,,,,,,
243,Ham-and-Egg-Cupcakes-for-Breakfast-979905,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
244,Ham_-Egg-and-Cheese-Breakfast-Cupcakes-1222942,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666
